Time [s],Strain,Stress [MPa],Displacement [nm],Load [mN]
72.4,0.060490999,716.1238264,344.798693,4.222592097
72.45,0.060528184,714.8305005,345.0106481,4.214966058
72.5,0.060574852,715.4019508,345.2766569,4.21833559
72.55,0.06057501,715.0406739,345.277556,4.216205337
72.6,0.060588212,715.8215823,345.3528076,4.220809928
72.65,0.060713595,715.7818079,346.0674895,4.2205754
72.7,0.060643456,715.6863407,345.6677005,4.220012482
72.75,0.060650938,715.4162184,345.710347,4.218419718
72.8,0.06086365,718.2173545,346.9228057,4.234936492
72.85,0.06091553,724.5382167,347.2185228,4.272207173
72.9,0.060847304,726.1011487,346.8296308,4.281422931
72.95,0.060905821,725.5153568,347.163182,4.277968836
73,0.060943465,725.7362763,347.3777482,4.279271477
73.05,0.060954867,726.1940933,347.4427422,4.281970975
73.1,0.061032098,726.423946,347.8829572,4.283326291
73.15,0.060947166,725.8520095,347.3988458,4.279953893
73.2,0.061180506,728.3915215,348.7288853,4.294928012
73.25,0.061264953,727.9567821,349.2102331,4.292364591
73.3,0.061268332,727.1221364,349.2294928,4.287443139
73.35,0.061233421,729.0179071,349.0305005,4.298621467
73.4,0.061352521,717.1742584,349.7093714,4.228785922
73.45,0.061286844,715.2987942,349.3350126,4.217727332
73.5,0.061379416,718.1222539,349.8626709,4.234375735
73.55,0.06155004,722.3830665,350.8352252,4.259499426
73.6,0.061585764,721.4960029,351.0388572,4.254268895
73.65,0.061620681,720.3442923,351.2378843,4.247477885
73.7,0.061661301,718.9424101,351.4694141,4.23921175
73.75,0.06162307,719.1686392,351.2514962,4.240545699
73.8,0.061736757,720.0253161,351.8995154,4.245597056
73.85,0.061744867,724.1575936,351.9457432,4.269962846
73.9,0.061531071,724.6766455,350.7271057,4.273023412
73.95,0.061746896,727.0969432,351.9573061,4.287294589
74,0.061757782,727.6056084,352.0193587,4.290293911
74.05,0.061775739,725.5296388,352.1217105,4.278053049
74.1,0.061963628,728.4779323,353.1926799,4.29543753
74.15,0.06192437,729.1009478,352.9689071,4.299111113
74.2,0.061949284,728.8274344,353.1109215,4.297498353
74.25,0.061984719,728.2120715,353.3128966,4.293869893
74.3,0.062240083,732.6731958,354.7684707,4.320174713
74.35,0.062121968,733.5838989,354.0952159,4.325544633
74.4,0.062216164,720.1936241,354.6321355,4.246589477
74.45,0.062130633,718.9655443,354.1446088,4.239348159
74.5,0.062163842,717.7387241,354.3338998,4.232114269
74.55,0.062251127,720.6478544,354.8314237,4.249267825
74.6,0.062405512,719.7919508,355.7114157,4.244221028
74.65,0.062353526,720.1572373,355.4150974,4.246374924
74.7,0.06258197,724.9950529,356.7172294,4.274900887
74.75,0.062486703,723.6285164,356.1742098,4.266843166
74.8,0.062413933,720.0629698,355.759417,4.24581908
74.85,0.062584342,728.5513914,356.7307471,4.295870678
74.9,0.062583811,728.109831,356.7277238,4.293267036
74.95,0.062612237,727.7676609,356.8897533,4.291249446
75,0.062674249,730.7061878,357.2432165,4.308576338
75.05,0.062706356,729.7891463,357.4262302,4.303169044
75.1,0.06266657,728.3813925,357.1994496,4.294868287
75.15,0.062905515,732.1342463,358.5614335,4.316996822
75.2,0.062790048,731.2755911,357.9032758,4.3119338
75.25,0.062807423,730.5862426,358.0023125,4.307869087
75.3,0.062945243,733.5748232,358.7878825,4.325491118
75.35,0.062975029,736.7971815,358.9576646,4.34449161
75.4,0.063048713,728.6807212,359.3776652,4.296633265
75.45,0.063073109,729.5123034,359.5167185,4.301536653
75.5,0.063108152,729.2444678,359.7164658,4.299957372
75.55,0.06323287,731.131344,360.4273579,4.311083253
75.6,0.063276876,730.862772,360.6781918,4.30949963
75.65,0.063304339,730.0172745,360.8347338,4.304514192
75.7,0.063204762,729.932911,360.2671406,4.304016746
75.75,0.063298086,729.0603423,360.7990919,4.298871684
75.8,0.063278876,729.1572029,360.6895938,4.299442818
75.85,0.06345938,737.0693386,361.7184675,4.346096372
75.9,0.063432557,741.0764915,361.565574,4.36972437
75.95,0.063455079,739.381147,361.6939475,4.359727847
76,0.063534649,738.1806229,362.1474988,4.352649011
76.05,0.063495548,738.8126686,361.9246236,4.35637584
76.1,0.063579631,740.9014648,362.403895,4.368692333
76.15,0.063533028,739.7832202,362.1382571,4.362098654
76.2,0.063602851,739.5141638,362.5362488,4.360512175
76.25,0.063588289,740.3096834,362.4532451,4.36520292
76.3,0.063758888,742.5380408,363.4256631,4.37834233
76.35,0.063654579,744.3250033,362.8311002,4.388879075
76.4,0.063889387,744.4581786,364.1695068,4.389664337
76.45,0.06403042,744.3567042,364.9733947,4.389065998
76.5,0.063985725,743.1324807,364.7186297,4.381847418
76.55,0.063933958,741.5726474,364.4235592,4.372649931
76.6,0.063999558,742.3863049,364.7974785,4.377447626
76.65,0.06411572,744.0057629,365.4596021,4.386996688
76.7,0.064127182,743.1498981,365.5249353,4.38195012
76.75,0.064133381,742.9845147,365.5602699,4.380974943
76.8,0.064120494,742.5030352,365.4868139,4.378135921
76.85,0.06433862,748.1350245,366.7301334,4.411344694
76.9,0.064398679,741.30252,367.0724696,4.371057137
76.95,0.064304103,738.5426189,366.5333868,4.354783503
77,0.064302216,738.4189177,366.5226297,4.354054105
77.05,0.06435335,740.992729,366.8140954,4.369230468
77.1,0.064543609,742.5620946,367.8985738,4.378484162
77.15,0.064481765,741.74237,367.5460616,4.373650693
77.2,0.064458984,741.7325928,367.4162115,4.373593042
77.25,0.064598976,743.0125074,368.2141633,4.381140001
77.3,0.064640612,742.7662396,368.4514894,4.379687894
77.35,0.064637732,747.788535,368.4350728,4.409301634
77.4,0.064876263,747.1431166,369.7946975,4.405495954
77.45,0.064836069,745.1201462,369.5655917,4.393567599
77.5,0.064794634,744.377159,369.3294161,4.389186608
77.55,0.064866192,744.8890991,369.7372953,4.39220524
77.6,0.064828342,747.8296607,369.5215504,4.40954413
77.65,0.06490898,746.4750611,369.9811862,4.401556794
77.7,0.065015766,746.3339197,370.589869,4.40072456
77.75,0.065144384,749.353234,371.3229911,4.418527812
77.8,0.065203448,749.0109283,371.6596561,4.416509422
77.85,0.065133224,750.7958174,371.2593788,4.42703394
77.9,0.06528621,745.2398467,372.1313959,4.394273408
77.95,0.06530634,742.3651109,372.2461397,4.377322656
78,0.065092453,741.3072679,371.0269801,4.371085133
78.05,0.065144777,742.5788305,371.3252292,4.378582845
78.1,0.065288893,743.1645625,372.1466896,4.382036587
78.15,0.06529271,742.9205426,372.1684473,4.380597735
78.2,0.065383652,744.8969263,372.6868171,4.392251393
78.25,0.065344235,743.9857951,372.4621393,4.386878948
78.3,0.065508417,746.7642781,373.397979,4.403262149
78.35,0.065640333,752.7141073,374.1498973,4.438345051
78.4,0.065707682,746.6152392,374.5337873,4.402383348
78.45,0.065677984,746.0406479,374.3645116,4.398995296
78.5,0.065681832,744.2200432,374.3864404,4.388260182
78.55,0.065710182,744.6217024,374.5480347,4.390628547
78.6,0.065699071,743.8386024,374.4847045,4.386011034
78.65,0.065829996,745.6461252,375.2309779,4.39666901
78.7,0.065873517,745.1084104,375.4790481,4.3934984
78.75,0.065893986,745.858062,375.5957212,4.397918686
78.8,0.065824467,744.0842167,375.1994602,4.387459287
78.85,0.065976054,751.878107,376.063509,4.433415612
78.9,0.066093579,747.9130222,376.7333995,4.410035668
78.95,0.065926721,747.1576718,375.7823117,4.405581777
79,0.066246852,753.1588531,377.6070556,4.440967474
79.05,0.066315864,752.3691646,378.0004242,4.436311111
79.1,0.066215728,747.8566478,377.4296523,4.409703258
79.15,0.066181014,747.6654333,377.2317811,4.40857577
79.2,0.066124934,747.7338275,376.9121244,4.408979054
79.25,0.06637836,751.3352413,378.3566526,4.430214629
79.3,0.066304435,749.9525047,377.93528,4.422061385
79.35,0.06633928,754.0230435,378.1338986,4.446063135
79.4,0.066477449,754.0254358,378.9214597,4.446077241
79.45,0.066519338,754.5043944,379.1602243,4.448901398
79.5,0.066671801,754.5493604,380.0292657,4.449166539
79.55,0.0666325,752.1844436,379.8052502,4.435221913
79.6,0.066567616,750.6262575,379.4354136,4.426034138
79.65,0.066597707,751.2932419,379.6069278,4.429966982
79.7,0.066736583,752.6698146,380.3985236,4.438083881
79.75,0.066880006,754.107312,381.2160361,4.44656002
79.8,0.066835432,753.522334,380.9619607,4.443110724
79.85,0.066817364,756.6283848,380.8589753,4.461425413
79.9,0.066835536,751.6268417,380.9625574,4.431934038
79.95,0.066918693,752.5049508,381.4365527,4.437111769
80,0.067001061,753.4498757,381.9060502,4.442683477
80.05,0.066958395,753.4232978,381.6628499,4.442526761
80.1,0.067021985,752.276703,382.0253146,4.435765916
80.15,0.067121816,755.4684051,382.5943536,4.454585645
80.2,0.067182483,754.3905639,382.9401553,4.448230202
80.25,0.067152341,755.2992711,382.7683425,4.453588354
80.3,0.067265322,754.276832,383.4123377,4.447559587
80.35,0.067097217,754.6412658,382.4541363,4.449708455
80.4,0.067248497,744.970428,383.3164332,4.392684793
80.45,0.067475064,749.8748463,384.6078645,4.421603475
80.5,0.067516205,750.6314158,384.8423691,4.426064554
80.55,0.067452235,750.4782212,384.4777385,4.425161248
80.6,0.06747239,750.3318283,384.592623,4.424298049
80.65,0.067512464,750.5740637,384.8210429,4.425726379
80.7,0.067657741,750.0919641,385.6491258,4.422883701
80.75,0.06760916,750.6417497,385.3722116,4.426125487
80.8,0.067779273,752.4424901,386.3418536,4.436743472
80.85,0.067663719,757.8818608,385.6831976,4.468816478
80.9,0.067662146,759.0874796,385.6742331,4.475925355
80.95,0.067783312,760.9918542,386.3648803,4.487154415
81,0.067798073,760.3954625,386.4490183,4.483637818
81.05,0.0677728,762.3540377,386.3049587,4.495186469
81.1,0.067882068,762.6155349,386.9277901,4.496728376
81.15,0.068002736,763.2803297,387.6155959,4.500648308
81.2,0.06807116,762.6445616,388.0056126,4.49689953
81.25,0.067982082,762.1575207,387.4978701,4.494027715
81.3,0.068026364,762.0559493,387.7502775,4.493428804
81.35,0.06806128,764.6090066,387.9492959,4.508482793
81.4,0.068203674,756.8411782,388.7609392,4.46268014
81.45,0.068202516,755.626353,388.7543411,4.455516977
81.5,0.068234937,754.5924033,388.9391424,4.449420339
81.55,0.068322291,753.3285321,389.4370568,4.441967979
81.6,0.068298483,754.6337351,389.3013523,4.44966405
81.65,0.068476544,755.9883329,390.3163013,4.457651376
81.7,0.06833357,755.7688263,389.5013514,4.456357065
81.75,0.068485832,754.4779033,390.3692424,4.448745195
81.8,0.068412544,756.0263599,389.9515036,4.4578756
81.85,0.068567087,762.4668239,390.832395,4.495851508
81.9,0.06855604,761.9132191,390.7694292,4.492587202
81.95,0.068630861,761.9483023,391.1959076,4.492794068
82,0.068511426,760.4238922,390.5151275,4.483805453
82.05,0.068769351,764.3456652,391.985303,4.506930011
82.1,0.068829858,763.7994047,392.3301933,4.503709011
82.15,0.068915654,762.422714,392.8192275,4.495591416
82.2,0.068859314,761.0280987,392.4980888,4.487368129
82.25,0.0689237,761.2586878,392.8650878,4.488727787
82.3,0.068845655,760.9076813,392.4202344,4.486658093
82.35,0.068981114,767.1548872,393.1923497,4.523494463
82.4,0.068976167,762.6245813,393.1641494,4.496781717
82.45,0.068957597,760.7726616,393.0583013,4.485861956
82.5,0.069060359,761.4245505,393.6440483,4.489705789
82.55,0.069109688,763.3774866,393.9252215,4.50122119
82.6,0.069258555,764.8708512,394.7737607,4.510026747
82.65,0.069365143,766.9542215,395.381315,4.522311247
82.7,0.069295452,763.5562957,394.9840762,4.502275529
82.75,0.069280348,760.6952214,394.8979822,4.485405333
82.8,0.069330891,761.1507711,395.1860801,4.488091462
82.85,0.069355889,770.4246463,395.3285701,4.542774451
82.9,0.069309609,771.9806603,395.0647696,4.551949419
82.95,0.069443001,772.8673152,395.825104,4.55717754
83,0.06946952,772.0159462,395.9762625,4.55215748
83.05,0.069518988,771.7930872,396.2582303,4.550843402
83.1,0.069519197,771.8991525,396.2594212,4.551468811
83.15,0.069629821,773.0772931,396.8899774,4.558415665
83.2,0.069688401,773.6020421,397.223884,4.561509824
83.25,0.069777948,771.9722345,397.7343059,4.551899736
83.3,0.069733911,774.2797128,397.4832945,4.565505679
83.35,0.069858429,777.6579875,398.1930462,4.585425524
83.4,0.069856189,764.8070833,398.1802778,4.509650743
83.45,0.06976672,763.6794597,397.6703026,4.503001761
83.5,0.069888746,765.547384,398.3658542,4.514015893
83.55,0.070096359,766.0096774,399.5492463,4.516741785
83.6,0.070074753,766.4258508,399.4260946,4.519195733
83.65,0.070059436,765.7442922,399.3387864,4.515176953
83.7,0.069976854,765.0419216,398.8680705,4.511035456
83.75,0.070088635,764.6764784,399.5052208,4.508880637
83.8,0.070206492,767.8116545,400.1770026,4.527367062
83.85,0.070139982,771.5032153,399.7978995,4.549134186
83.9,0.070261598,775.6316559,400.4911093,4.573477351
83.95,0.070408079,775.5306854,401.3260507,4.572881982
84,0.070285843,773.9566867,400.629305,4.56360097
84.05,0.070363554,773.2314886,401.0722565,4.559324872
84.1,0.070503033,777.3585921,401.8672855,4.583660153
84.15,0.070562845,776.2655779,402.2082149,4.577215243
84.2,0.070592409,775.0287392,402.3767319,4.569922279
84.25,0.07060415,773.3785457,402.4436555,4.560191987
84.3,0.070689106,772.5943994,402.9279045,4.555568303
84.35,0.070734692,778.4582866,403.187745,4.590144452
84.4,0.070712693,771.8404336,403.0623494,4.551122578
84.45,0.070748593,772.2271135,403.2669802,4.553402619
84.5,0.070714526,771.8172944,403.0727992,4.550986139
84.55,0.070901398,774.5264424,404.1379663,4.566960509
84.6,0.070963844,775.2147428,404.4939109,4.571019041
84.65,0.070964719,774.2578599,404.4988968,4.565376824
84.7,0.07100747,774.9949544,404.7425817,4.569723069
84.75,0.070983943,776.1671072,404.6084733,4.576634615
84.8,0.071050054,775.9712613,404.9853082,4.575479819
84.85,0.071187836,780.3772548,405.7706625,4.601459562
84.9,0.071227546,774.5482464,405.99701,4.567089075
84.95,0.071222957,773.9151332,405.9708563,4.563355951
85,0.07121867,772.4628679,405.9464218,4.554792734
85.05,0.071292821,773.354658,406.3690774,4.560051134
85.1,0.071341153,774.220307,406.6445744,4.565155395
85.15,0.071226558,772.7522485,405.9913791,4.556499054
85.2,0.071379015,773.2222156,406.860384,4.559270194
85.25,0.071387062,775.3812187,406.9062517,4.572000659
85.3,0.071440865,776.1347459,407.2129292,4.576443798
85.35,0.071461018,781.3695999,407.3278048,4.607310881
85.4,0.071560393,777.8099636,407.8942414,4.586321644
85.45,0.071657192,778.959444,408.4459936,4.593099504
85.5,0.071763339,780.0953984,409.0510342,4.599797609
85.55,0.071780883,782.8651419,409.1510342,4.616129277
85.6,0.07181015,781.421713,409.3178551,4.607618163
85.65,0.07185664,780.0882162,409.5828478,4.599755259
85.7,0.071848289,779.8527615,409.5352465,4.598366911
85.75,0.071921196,779.6021336,409.95082,4.596889095
85.8,0.071954171,780.3050064,410.1387723,4.601033553
85.85,0.072056359,785.2287252,410.7212477,4.63006604
85.9,0.072078266,776.6162043,410.8461168,4.579282696
85.95,0.072091884,775.7860543,410.9237402,4.574387754
86,0.072074952,776.5733576,410.8272266,4.579030052
86.05,0.072150677,774.7682941,411.2588564,4.568386577
86.1,0.072199367,773.3331591,411.5363894,4.559924367
86.15,0.072212842,773.3259399,411.6131993,4.559881799
86.2,0.072258457,776.6024019,411.8732063,4.579201311
86.25,0.07232141,774.4972876,412.232037,4.566788599
86.3,0.072276053,774.3014223,411.9735029,4.565633688
86.35,0.072224597,779.2304702,411.6802043,4.594697598
86.4,0.072172494,785.0248287,411.3832153,4.628863774
86.45,0.072542314,789.7157,413.4911891,4.656523287
86.5,0.072495663,787.3760136,413.225279,4.64272743
86.55,0.072671693,787.6005955,414.2286509,4.644051667
86.6,0.072532455,786.6321244,413.4349938,4.638341121
86.65,0.072623448,785.3310278,413.9536533,4.630669263
86.7,0.072703394,786.376157,414.4093451,4.636831821
86.75,0.072740718,788.0549896,414.6220931,4.646730982
86.8,0.072942294,788.5593335,415.7710746,4.649704823
86.85,0.072711755,788.2977764,414.457001,4.648162563
86.9,0.07292567,778.8156428,415.6763192,4.592251587
86.95,0.072981532,777.7626444,415.9947304,4.586042629
87,0.072867755,776.8095789,415.3462012,4.580422921
87.05,0.073025066,779.166859,416.242879,4.594322518
87.1,0.073018701,778.3250628,416.206596,4.589358904
87.15,0.073056368,779.0610721,416.4212948,4.59369875
87.2,0.073178416,780.6378595,417.1169685,4.602996206
87.25,0.073201718,781.3231563,417.2497925,4.607037028
87.3,0.073199521,780.9521128,417.2372711,4.604849187
87.35,0.07319046,785.1119072,417.1856221,4.629377228
87.4,0.073293803,790.2184199,417.7746776,4.659487552
87.45,0.073474513,790.557856,418.8047267,4.661489021
87.5,0.073340867,789.9366603,418.0429436,4.657826169
87.55,0.073353601,787.8273797,418.1155243,4.64538889
87.6,0.073403752,787.5131141,418.4013868,4.643535837
87.65,0.073395871,786.5500301,418.3564634,4.637857056
87.7,0.073456282,789.8383128,418.7008082,4.657246267
87.75,0.073813019,791.7320682,420.7342088,4.668412711
87.8,0.073555583,788.4082443,419.2668213,4.648813932
87.85,0.073476937,789.5064695,418.8185423,4.655289568
87.9,0.073588993,781.9537576,419.4572589,4.610755341
87.95,0.073774719,785.2047955,420.5158961,4.62992494
88,0.073879728,788.4981553,421.1144503,4.649344089
88.05,0.073841881,786.476677,420.8987245,4.637424532
88.1,0.073911506,784.934129,421.2955859,4.628328967
88.15,0.07397849,784.6508684,421.6773908,4.626658734
88.2,0.073960197,786.908138,421.5731208,4.639968623
88.25,0.074149633,789.3092514,422.6529071,4.654126681
88.3,0.074219321,789.4339391,423.0501278,4.654861896
88.35,0.074169541,790.8623094,422.7663829,4.663284218
88.4,0.074310093,785.1552669,423.567531,4.629632897
88.45,0.074223583,783.0938891,423.0744219,4.617478075
88.5,0.074268275,783.863752,423.3291667,4.622017537
88.55,0.074333958,782.5911413,423.7035632,4.614513645
88.6,0.074361665,782.1866318,423.8614907,4.612128473
88.65,0.074367864,782.1645301,423.8968223,4.611998151
88.7,0.074342243,784.7362679,423.750784,4.627162288
88.75,0.074457158,783.8735239,424.4058002,4.622075157
88.8,0.074564787,785.5383655,425.019285,4.631891821
88.85,0.074523451,791.1266765,424.7836699,4.664843046
88.9,0.074716024,788.4457412,425.8813378,4.649035031
